edad,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,hacinamiento,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,log_alquiler,log_ingreso_pc,jefe_anios_estudio,jefe_edad,jefe_sexo,trabajo_bin,area_nombre_Urbana,depto_nombre_Chuquisaca,depto_nombre_Cochabamba,depto_nombre_La Paz,depto_nombre_Oruro,depto_nombre_Pando,depto_nombre_Potosí,depto_nombre_Santa Cruz,depto_nombre_Tarija,asistencia_real,pred_lr,proba_lr,pred_rf,proba_rf
19.0,1,0,1,1,2.75,3,1,1,1,6.398594934535208,0.0,2.0,46.0,2.0,1,True,False,False,True,False,False,False,False,False,0,1,0.6162943844928153,1,0.510644616947775
17.0,1,0,1,1,1.0,2,0,1,1,6.2166061010848646,7.026426808699636,12.0,31.0,1.0,0,False,True,False,False,False,False,False,False,False,1,0,0.17003248883409558,0,0.23665950235836875
12.0,0,0,1,1,2.3333333333333335,2,1,0,0,7.313886831633462,6.703538621481395,6.0,62.0,1.0,1,False,False,False,True,False,False,False,False,False,1,1,0.6505277330223532,1,0.6412399078067109
9.0,1,0,1,1,2.0,3,1,0,1,6.2166061010848646,0.0,5.0,29.0,1.0,0,False,False,False,False,False,False,False,False,False,1,0,0.4369521470333287,1,0.5019941398112108
18.0,1,0,1,1,0.75,3,1,1,1,7.824445930877619,0.0,17.0,76.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.43051327995648336,0,0.4453504468542864
8.0,0,0,1,1,1.5,3,1,1,0,6.2166061010848646,0.0,11.0,27.0,1.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5978492619732613,1,0.559799026491411
9.0,0,0,1,1,1.2,2,1,1,1,7.313886831633462,0.0,17.0,62.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3971321702854269,0,0.4156724600799008
17.0,0,0,1,1,2.5,2,1,1,1,6.2166061010848646,8.294299608857235,7.0,42.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.38461072022268067,0,0.30938858556258336
17.0,0,1,1,1,4.0,3,1,1,1,5.707110264748875,4.5512418439625355,2.0,40.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5570065744320913,1,0.5149802680379341
7.0,1,0,1,1,3.0,2,0,1,1,5.303304908059076,2.662587827025453,9.0,35.0,1.0,0,False,False,False,False,False,False,False,True,False,0,0,0.3724321095077752,0,0.4052970014549656
12.0,1,0,1,1,5.0,3,1,1,1,6.2166061010848646,0.0,5.0,36.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.40057232913668755,0,0.41818325496107633
19.0,0,0,1,1,0.625,3,1,1,1,6.398594934535208,0.0,2.0,52.0,1.0,0,True,False,False,False,False,False,True,False,False,1,0,0.48032298645159394,0,0.4686647861883843
11.0,1,0,1,1,3.0,3,1,1,1,7.313886831633462,0.0,12.0,48.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.49075293266956754,1,0.5023231692524119
10.0,0,0,1,1,1.25,3,1,1,1,6.2166061010848646,3.044522437723423,14.0,31.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5022140572610594,0,0.4124687920324549
7.0,1,1,1,1,2.25,2,0,1,1,4.61512051684126,6.851655128513338,7.0,51.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.4341699699480258,0,0.3971295815849584
15.0,0,0,1,1,1.25,3,1,1,1,6.2166061010848646,6.608000625296087,17.0,38.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.75958179884006,1,0.7848008045763464
17.0,1,1,1,1,2.25,2,0,1,0,4.394449154672439,7.846416145383313,4.0,47.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.37209855621090954,0,0.24311976001194138
7.0,0,0,1,0,3.0,3,1,1,0,6.2166061010848646,7.888959461698937,12.0,25.0,1.0,0,False,False,False,False,False,False,True,False,False,1,0,0.46677029783180574,1,0.5187785071781643
19.0,0,0,1,1,1.0,3,1,1,1,6.90875477931522,4.532599493153256,12.0,53.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.42663565166716916,0,0.46235619083122964
15.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,6.621405651764134,12.0,36.0,2.0,0,True,False,False,False,False,False,False,False,True,0,0,0.39574127568854295,0,0.3211359928901642
13.0,1,0,1,1,2.0,2,1,1,0,6.2166061010848646,3.9318256327243257,5.0,36.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.45208626721847095,0,0.4924590828462925
14.0,1,0,1,1,3.0,3,1,1,1,6.2166061010848646,0.0,5.0,42.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4377519452892524,0,0.37894949358571617
9.0,0,0,1,1,1.0,3,1,1,0,7.601402334583733,6.90875477931522,14.0,60.0,1.0,0,True,False,True,False,False,False,False,False,False,0,1,0.5257338846383751,1,0.5278991413692563
18.0,0,0,1,1,1.0,2,1,1,0,5.303304908059076,0.0,12.0,18.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.4741196541131913,0,0.4724596465293495
10.0,1,0,1,1,6.0,3,1,1,1,6.90875477931522,0.0,11.0,32.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4973211036497093,0,0.4450167564928617
17.0,1,0,1,1,1.0,2,1,1,1,6.2166061010848646,0.0,9.0,43.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.37260214832161065,0,0.4383570857317659
15.0,1,0,1,1,0.8,3,1,1,1,7.601402334583733,5.5254529391317835,12.0,37.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4608987619270344,0,0.47223807382393806
17.0,1,0,1,1,1.0,3,1,1,1,6.55250788703459,0.0,17.0,48.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.39098496795688803,0,0.31245236703128365
7.0,0,0,1,1,0.6666666666666666,3,1,1,0,6.2166061010848646,0.0,17.0,25.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8295921569165358,1,0.8301474599696789
19.0,1,0,1,1,2.0,3,1,1,1,5.993961427306569,3.258096538021482,17.0,42.0,1.0,0,True,False,False,False,False,True,False,False,False,0,1,0.5829050524123621,1,0.5888009506178041
11.0,1,1,1,1,1.6666666666666667,1,1,1,0,4.61512051684126,4.61512051684126,9.0,49.0,1.0,0,False,False,False,True,False,False,False,False,False,0,1,0.7771637662850964,1,0.6648229275988232
13.0,1,0,1,1,1.5,2,1,1,1,6.55250788703459,0.0,12.0,39.0,1.0,0,False,False,False,False,False,False,False,False,True,0,0,0.3078009784389647,0,0.3544123679390578
8.0,0,1,1,1,3.5,2,0,0,0,5.707110264748875,4.429114670772783,1.0,32.0,1.0,0,False,False,False,False,False,False,False,False,False,1,1,0.5067616390027397,1,0.6206205446940775
7.0,0,0,1,1,1.6666666666666667,2,1,1,0,6.2166061010848646,5.198497031265826,12.0,30.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7850510329061763,1,0.7450152713640822
6.0,0,0,1,0,4.0,3,1,1,1,6.2166061010848646,0.0,7.0,28.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4418051842946765,0,0.4158034194646912
8.0,1,0,1,1,1.0,3,1,1,1,6.55250788703459,0.0,17.0,37.0,2.0,0,True,False,False,False,False,False,False,False,False,1,0,0.4504944328764874,0,0.43832387367666814
13.0,1,0,1,1,2.6666666666666665,3,1,1,1,6.2166061010848646,4.912654885736052,2.0,54.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3909481247795311,0,0.3421388186285858
18.0,1,0,1,1,2.0,3,1,1,1,5.303304908059076,3.9318256327243257,1.0,36.0,2.0,0,True,False,False,False,True,False,False,False,False,1,0,0.3431628935463296,0,0.46710562183347015
11.0,1,0,1,1,1.3333333333333333,3,1,1,1,5.5254529391317835,0.0,12.0,45.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7670611222109297,1,0.7938927840978524
17.0,0,0,1,1,2.5,3,1,1,1,6.2166061010848646,4.948759890378168,10.0,39.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.49256464667282596,1,0.5061488968535445
6.0,1,0,1,1,0.75,3,1,1,1,5.860786223465865,3.791736839553644,12.0,39.0,1.0,0,False,False,False,False,False,False,False,True,False,1,0,0.46787084708624,1,0.5438416083948701
15.0,1,0,1,1,1.5,2,1,1,1,5.5254529391317835,8.160803920954665,3.0,58.0,1.0,0,False,False,False,False,False,False,False,False,True,0,0,0.30749757755687174,0,0.33316139692918306
10.0,1,0,1,1,2.3333333333333335,2,1,1,1,6.2166061010848646,8.488411515705064,1.0,53.0,1.0,0,False,False,True,False,False,False,False,False,False,0,0,0.33933822576919664,0,0.28195318085080057
14.0,1,0,1,1,3.0,3,1,1,1,6.2166061010848646,4.936869143856646,12.0,33.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.48702006485846705,0,0.46641322316077977
5.0,0,0,1,0,6.0,3,1,1,0,6.2166061010848646,0.0,7.0,27.0,2.0,0,True,False,False,False,False,False,False,False,False,0,0,0.48903422558977705,0,0.49671688106856876
15.0,1,0,1,1,1.6666666666666667,2,1,1,1,5.707110264748875,8.699681400989514,10.0,38.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.3770885007453824,0,0.25492062262001847
8.0,0,0,1,1,5.0,3,1,1,1,6.111467339502679,8.188966863648876,8.0,28.0,2.0,0,False,False,False,False,False,False,False,True,False,1,0,0.475966451024268,1,0.5508253489639646
7.0,0,0,1,1,2.0,3,1,1,1,5.993961427306569,0.0,17.0,29.0,2.0,0,True,False,False,False,False,True,False,False,False,0,1,0.6193757889475004,1,0.5775489080497456
19.0,1,0,1,1,0.5714285714285714,3,1,1,1,6.68586094706836,6.439350371100098,15.0,45.0,2.0,0,True,False,False,False,True,False,False,False,False,1,0,0.3300888513594574,0,0.4618953306370736
10.0,0,0,1,1,0.6666666666666666,3,1,1,1,5.303304908059076,5.303304908059076,5.0,54.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5035324807181445,0,0.48098767417256993
10.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,0.0,17.0,45.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7638655098395474,1,0.7923600241850046
10.0,1,1,1,1,2.5,2,0,0,0,6.2166061010848646,0.0,8.0,31.0,1.0,0,False,False,False,False,False,False,False,False,True,1,0,0.44392746643031217,1,0.5348825368180488
11.0,1,1,1,1,1.5,3,1,1,1,6.68586094706836,0.0,15.0,38.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.80222802782359,1,0.8595370938664207
9.0,1,0,1,1,0.6666666666666666,3,1,1,1,6.2166061010848646,0.0,17.0,35.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4386477124207992,0,0.3625282768324167
8.0,0,0,1,1,4.0,3,1,1,1,6.2166061010848646,0.0,7.0,35.0,2.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5219616301121901,0,0.45940399709917323
13.0,1,0,1,1,3.0,3,1,1,1,5.993961427306569,3.9318256327243257,12.0,39.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4925671723993371,1,0.5435729397443158
12.0,1,1,1,1,5.0,2,0,1,1,5.017279836814924,6.710523109452428,3.0,62.0,1.0,1,False,False,False,False,False,False,True,False,False,0,0,0.28959475549727504,0,0.3511704938156068
15.0,0,0,1,1,3.0,3,1,1,1,7.313886831633462,3.828641396489095,5.0,68.0,1.0,1,True,False,False,False,False,False,False,True,False,0,0,0.3464411272127727,0,0.4327676234881836
9.0,0,0,1,1,0.6666666666666666,2,1,1,1,5.017279836814924,7.313886831633462,17.0,44.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.41734721499617344,0,0.40304385026312906
12.0,1,0,1,1,2.0,3,1,1,1,6.2166061010848646,6.2166061010848646,10.0,52.0,2.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3968179520233925,0,0.35353366638471223
18.0,0,0,1,1,1.6666666666666667,3,1,1,0,6.398594934535208,6.6293632534374485,10.0,56.0,1.0,1,False,False,False,False,False,False,False,False,False,0,0,0.34920033261929917,0,0.36042234653680294
15.0,0,0,1,1,7.0,3,1,1,1,6.2166061010848646,6.8347236504396705,3.0,37.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7647309808155792,1,0.7318102841521291
17.0,1,0,1,1,0.375,3,1,1,1,6.68586094706836,0.0,7.0,65.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4919373713137191,0,0.47469574739078224
6.0,1,0,1,1,1.5,2,1,1,0,5.303304908059076,7.790558166695303,12.0,42.0,1.0,0,False,True,False,False,False,False,False,False,False,0,0,0.2944466774224345,0,0.18466014662674632
12.0,1,1,1,1,2.0,2,1,1,1,2.3978952727983707,8.46611040118692,7.0,34.0,1.0,0,False,False,False,False,False,True,False,False,False,0,1,0.5992753947225624,0,0.43118810170685057
15.0,1,1,1,1,1.25,3,1,1,1,4.61512051684126,5.303304908059076,3.0,64.0,1.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5767485926851343,1,0.5776305281321293
12.0,1,0,1,1,1.0,2,1,1,0,3.9318256327243257,7.467942332285852,0.0,68.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.3727359871152613,0,0.3767808303774657
6.0,0,0,1,1,4.0,3,1,1,1,6.2166061010848646,5.420534999272286,9.0,22.0,1.0,0,True,False,False,False,False,False,True,False,False,1,0,0.49225219341811405,0,0.43886879872479845
10.0,0,0,1,1,2.5,3,1,1,0,5.017279836814924,7.659642954564682,1.0,49.0,1.0,1,True,False,False,True,False,False,False,False,False,0,1,0.7226107324621813,1,0.698047112455367
10.0,0,0,1,1,3.0,1,0,0,0,6.2166061010848646,6.675402788582617,11.0,46.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.5256304181054534,1,0.6678233488804799
13.0,1,0,1,1,1.2,2,1,1,0,5.993961427306569,7.681406599201042,3.0,45.0,2.0,1,False,False,False,False,True,False,False,False,False,1,0,0.21549215570097557,0,0.30627523218053054
14.0,1,0,1,1,2.5,2,1,1,1,6.2166061010848646,3.295836866004329,14.0,37.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.37154946056113614,0,0.4242872893974641
8.0,0,0,1,1,0.8,3,1,1,1,7.313886831633462,7.026426808699636,17.0,47.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.43405555068596896,0,0.37392340889205405
9.0,1,0,1,1,3.0,2,1,1,0,5.017279836814924,8.517393171418904,6.0,35.0,1.0,0,False,False,False,False,False,False,False,False,True,1,0,0.39953224271219645,0,0.4714199351413963
10.0,1,0,1,1,2.0,3,1,1,0,6.2166061010848646,0.0,12.0,42.0,2.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5954930005837954,1,0.5717642551861818
17.0,1,0,1,1,2.0,3,1,1,1,6.90875477931522,0.0,12.0,35.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.48009095930168155,0,0.4852977331209346
15.0,1,1,1,1,1.6666666666666667,3,1,1,1,6.90875477931522,6.90875477931522,17.0,48.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7953674431147575,1,0.74720142383123
9.0,1,0,1,1,3.6666666666666665,3,1,1,0,6.68586094706836,6.674446601020521,3.0,63.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.647388360256198,1,0.6333668916798928
16.0,1,1,1,1,0.75,2,1,1,1,5.707110264748875,7.601402334583733,2.0,65.0,1.0,0,False,True,False,False,False,False,False,False,False,1,0,0.2623450432351399,0,0.29263066572528085
9.0,1,0,1,1,4.0,2,1,1,1,6.2166061010848646,0.0,12.0,32.0,1.0,0,False,True,False,False,False,False,False,False,False,1,0,0.22420126725312167,0,0.2742363770007429
17.0,1,0,1,1,0.7142857142857143,3,1,1,1,7.824445930877619,0.0,12.0,75.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.42354453528582836,0,0.40215443665490214
19.0,0,0,1,1,2.5,3,1,1,0,6.2166061010848646,8.213110697596676,9.0,40.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.8109477372392061,1,0.70018513269634
13.0,0,0,1,1,3.5,2,1,1,0,2.3978952727983707,6.2166061010848646,12.0,41.0,1.0,1,False,False,False,True,False,False,False,False,False,1,1,0.6793058696191668,1,0.6684744085444541
11.0,1,0,1,1,1.6666666666666667,2,0,0,1,4.61512051684126,5.993961427306569,5.0,55.0,2.0,0,False,False,False,False,False,True,False,False,False,1,1,0.5022173883696915,1,0.5072587833261071
12.0,0,0,1,1,2.5,3,1,0,0,6.68586094706836,8.216358332386156,2.0,38.0,1.0,1,True,False,False,False,False,False,False,False,False,0,0,0.3964647562701278,0,0.45073327705040106
10.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,3.8066624897703196,14.0,39.0,1.0,0,True,False,False,False,False,False,True,False,False,1,0,0.47879809731827006,0,0.41925748299111204
9.0,0,0,1,1,2.0,3,1,1,1,6.2166061010848646,7.026426808699636,14.0,40.0,1.0,0,True,False,False,False,False,False,False,False,True,1,0,0.40586381844500774,0,0.33120852884774243
7.0,1,0,1,1,3.0,3,1,1,0,6.2166061010848646,2.172223275130802,8.0,53.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8260752884424505,1,0.7116903978491596
11.0,1,0,1,1,1.6666666666666667,2,1,1,1,5.707110264748875,5.707110264748875,12.0,40.0,1.0,0,False,False,False,False,False,False,False,False,True,0,0,0.31207897010462876,0,0.3095508315156749
15.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,7.601402334583733,11.0,48.0,2.0,0,True,False,False,False,False,False,False,False,False,1,0,0.4311740148434506,0,0.4419212116670454
8.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,5.303304908059076,15.0,36.0,2.0,0,True,False,False,False,False,False,False,False,True,0,0,0.4125282545030971,0,0.3212189126800948
14.0,0,0,1,1,2.0,2,0,1,1,4.61512051684126,0.0,5.0,43.0,1.0,0,False,False,False,False,False,False,False,True,False,0,0,0.38759003084450866,0,0.4274990527075935
13.0,0,0,1,1,2.0,3,0,0,0,6.2166061010848646,6.447305862541213,3.0,42.0,1.0,0,True,False,False,False,False,True,False,False,False,1,1,0.6557284285874384,1,0.5765273347616514
8.0,1,0,1,1,5.0,3,1,1,0,6.2166061010848646,0.0,12.0,27.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.824031440576196,1,0.7885816925392315
10.0,1,0,1,1,0.75,3,1,1,1,7.0909098220799835,0.0,17.0,50.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.43863963163660896,0,0.3679500852524305
6.0,0,0,1,0,2.0,3,1,1,1,6.2166061010848646,6.439350371100098,16.0,38.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7071233712556217,1,0.8144408608629119
17.0,0,1,1,1,1.25,3,1,1,0,5.017279836814924,5.484796933490655,12.0,39.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.863168898325506,1,0.792399267210392
5.0,0,0,1,0,2.0,3,1,1,1,6.2166061010848646,2.6026896854443837,12.0,38.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3797821116444684,0,0.3609093563249332
9.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,5.993961427306569,15.0,40.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7529258176248045,1,0.7853222818536384
13.0,0,0,1,1,0.6666666666666666,2,0,1,0,5.303304908059076,7.601402334583733,4.0,48.0,1.0,0,False,True,False,False,False,False,False,False,False,1,0,0.2541927085941612,0,0.2986514476675126
13.0,0,0,1,1,2.0,3,1,1,1,5.303304908059076,6.2166061010848646,12.0,40.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.45853354336910873,0,0.43074245527967536
16.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,7.0909098220799835,12.0,46.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.747591969004304,1,0.7182703056929349
13.0,0,0,1,1,1.0,3,1,1,1,6.803505257608338,7.556689304865757,12.0,60.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4362114425519124,0,0.40787827138644545
9.0,0,0,1,1,1.75,3,1,1,1,6.68586094706836,5.8888779583328805,12.0,30.0,1.0,0,True,False,False,False,False,True,False,False,False,1,1,0.5884190885154575,1,0.5861335492408271
10.0,1,0,1,1,5.0,2,1,1,1,6.2166061010848646,3.4339872044851463,11.0,32.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7163590823083742,1,0.7555637253495844
16.0,0,0,1,1,1.0,2,1,1,1,6.2166061010848646,4.7318028369214575,7.0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,1,0,0.34584210989482855,0,0.4141100934889203
8.0,1,1,1,1,1.25,2,1,1,0,4.61512051684126,7.749753406274437,5.0,40.0,1.0,1,False,False,False,False,False,False,True,False,False,1,0,0.40442744943037684,0,0.3636121669875628
11.0,0,0,1,1,2.5,3,0,1,1,6.2166061010848646,6.311734809152915,6.0,36.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4465064172881367,0,0.45837226937098974
6.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,0.0,15.0,39.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.4743779131263564,0,0.4565862668919013
13.0,0,0,1,1,2.5,2,1,1,1,6.2166061010848646,3.9318256327243257,12.0,33.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3822383942303811,0,0.4347469477750872
11.0,0,0,1,1,1.0,3,1,1,1,7.313886831633462,0.0,17.0,37.0,2.0,0,True,False,False,False,False,False,False,True,False,0,1,0.500857396156943,0,0.44591346633026774
11.0,0,0,1,1,2.5,3,1,1,1,6.2166061010848646,0.0,9.0,38.0,2.0,0,True,False,False,False,False,False,True,False,False,0,1,0.50344834988277,0,0.398101752438248
13.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,0.0,12.0,39.0,1.0,0,True,False,False,False,False,False,False,True,False,1,1,0.51174352152879,0,0.4796912029529156
12.0,0,0,1,1,2.6666666666666665,2,1,1,0,6.2166061010848646,6.125230287270975,5.0,44.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5301244617913461,0,0.46679369117041747
17.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,3.9318256327243257,14.0,36.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4965149851045187,0,0.4784455294711619
16.0,0,0,1,1,1.0,3,1,1,0,5.993961427306569,5.8402262887277585,12.0,35.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8152782886278624,1,0.7919197402559915
6.0,1,0,1,0,3.0,3,1,1,1,6.2166061010848646,9.210440366976517,15.0,29.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3174557990143918,0,0.38454669114670337
8.0,1,0,1,1,0.6666666666666666,3,1,1,1,7.313886831633462,0.0,17.0,40.0,2.0,0,True,True,False,False,False,False,False,False,False,0,0,0.28500406932262307,0,0.2237071136737566
16.0,0,0,1,1,1.0,2,1,1,1,6.2166061010848646,0.0,13.0,24.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.38022075590884624,0,0.4050329536765189
18.0,0,0,1,1,1.0,3,1,1,1,8.412054873292933,7.919719760924575,7.0,39.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4532284378581884,1,0.5106963363256355
